0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
110582,111407,112064,112666,114941,115474,123474,125500,126003,126537,127540,135755,136763,137900,138784,139436,140166,141571,142390,143217,143893,145684,146426,147022,150141,150674,151244,153041,154995,156622,157299,160396,164846,167007,182328,195380,199320,200087,205874,207998,854466,1005919,1132584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110590,111367,112006,112588,113146,113712,115090,115878,116405,124234,126234,128735,129392,130298,140406,143821,145333,150262,151335,151904,152566,154903,155495,157107,158723,160527,168542,169128,175022,180903,185245,185775,195574,210753,306813,498195,827737,828404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110587,111358,111959,112459,113705,114341,115130,116415,117162,117764,120572,123439,127203,127809,130112,134408,135689,136216,140654,142588,143173,144374,145301,145884,147276,150793,151728,155153,155795,157618,158321,158967,160633,163269,164654,166451,168321,169242,204687,643273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110612,111403,111984,112760,113283,114320,117872,118400,118917,119439,121262,122239,125553,126261,126793,129989,136663,139783,141311,147151,149147,154273,158171,162683,164763,166759,168136,169915,171476,172750,174604,176015,176567,180440,181459,181975,186274,189116,194596,197283,201589,205432,253483,254179,680619,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110593,111363,111888,112448,113663,114903,115434,115946,116472,123254,125162,126168,126914,127567,128189,130349,133677,134319,135181,137781,138845,139711,141546,142957,146590,148841,151875,155670,158708,164051,172589,175478,193737,199287,231838,333729,433622,434290,1076458,1152167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110583,111467,111976,112557,113155,113722,115100,115629,116144,116752,122179,123057,124045,126451,126982,130750,131766,132630,133171,134365,135629,137123,138724,140361,141292,141988,143786,144932,146225,148418,149325,151088,151752,155582,156110,158707,159238,161754,164887,168131,172750,177991,182981,187770,193134,199087,944147,978327,1188331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110597,111376,111918,112426,112948,113787,114601,115646,116176,116689,117215,118945,122671,124164,124694,126193,126886,127583,129906,131600,133308,134415,136503,138289,139612,140270,143178,143858,144391,146775,147900,149391,150230,150750,151665,153017,158802,162226,162750,163396,168527,173509,179703,185529,191146,196762,204580,209038,213521,224339,230328,796786,1107810,-1,-1,-1,-1,-1,-1
110582,111422,111947,112463,113158,113770,114541,115072,118457,119345,121043,124672,137784,140008,141724,150840,152180,154579,157057,157813,159111,159801,160909,161846,162877,163875,164849,165435,165958,166929,168155,169306,170806,171985,179489,184741,401721,615606,893430,1185867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110584,111367,112029,112587,113152,113756,114338,114869,115562,120788,121323,122274,124154,124902,135530,136205,142745,144716,146186,147241,148064,148597,149890,151424,152940,154605,157225,159002,161854,162705,166185,168217,174403,176346,181979,349248,349860,716921,754667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110575,111413,111963,112797,113457,114378,114880,115841,120545,121078,122196,123033,124466,128237,129053,131804,134892,135853,138096,138806,140033,140643,141287,142739,143443,144939,145945,146683,147734,148666,149430,151163,153176,154275,159304,160014,163655,165333,171332,177480,557564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110594,111379,111978,112600,113119,113765,114683,115682,116251,116997,117600,119069,120032,125617,126246,126921,127453,128317,133156,134924,135607,136495,137296,138274,139355,139875,140392,140917,141940,144077,144608,145549,147743,148670,149279,150541,151685,152227,153566,154429,155577,158091,160597,162218,166239,168977,171764,172590,178710,182717,188440,196390,216371,687512,688175,891789,-1,-1,-1
110594,111517,112444,112946,113809,114563,115304,115878,116886,117415,120660,123927,124863,125475,126262,127266,135428,136254,139666,145616,148270,151488,152806,154167,155357,156465,157907,159230,159877,160494,161552,162990,164490,165111,166578,167806,168765,169335,170510,171205,171938,172553,176364,177088,178368,178885,181828,185515,187394,196863,206316,214954,235157,303152,303656,469163,622785,-1,-1
110586,111518,112412,112947,113512,114748,115279,116100,119484,120134,123064,123594,124762,130795,132973,134433,136029,137818,138771,139917,142744,143937,147039,151963,154546,155297,157929,158730,159258,163497,164017,168675,172312,173231,175430,185859,189071,189650,190903,192264,193978,195323,325972,341419,345704,346318,390174,498646,858862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
